date,ticker,name,market,close,change_rate,volume,trading_value
2026-07-10,005930,삼성전자,KOSPI,285000.0,2.5179856115107913,19919725,5677121625000
2026-07-10,000660,SK하이닉스,KOSPI,2180000.0,-0.2744739249771272,4819564,10506649520000
2026-07-10,035420,NAVER,KOSPI,191300.0,3.7418655097613884,725383,138765767900
2026-07-10,207940,삼성바이오로직스,KOSPI,1395000.0,5.283018867924529,42800,59706000000
2026-07-10,005380,현대차,KOSPI,457500.0,2.6936026936026933,653953,299183497500
2026-07-10,005930,삼성전자,KOSPI,285000.0,2.5179856115107913,19919725,5677121625000
2026-07-10,000660,SK하이닉스,KOSPI,2180000.0,-0.2744739249771272,4819564,10506649520000
2026-07-10,035420,NAVER,KOSPI,191300.0,3.7418655097613884,725383,138765767900
2026-07-10,207940,삼성바이오로직스,KOSPI,1395000.0,5.283018867924529,42800,59706000000
2026-07-10,005380,현대차,KOSPI,457500.0,2.6936026936026933,653953,299183497500
2026-07-10,005930,삼성전자,KOSPI,285000.0,2.5179856115107913,19919725,5677121625000
2026-07-10,000660,SK하이닉스,KOSPI,2180000.0,-0.2744739249771272,4819564,10506649520000
2026-07-10,035420,NAVER,KOSPI,191300.0,3.7418655097613884,725383,138765767900
2026-07-10,207940,삼성바이오로직스,KOSPI,1395000.0,5.283018867924529,42800,59706000000
2026-07-10,005380,현대차,KOSPI,457500.0,2.6936026936026933,653953,299183497500
2026-07-13,005930,삼성전자,KOSPI,254500.0,-10.701754385964913,31882652,8114134934000
2026-07-13,000660,SK하이닉스,KOSPI,1845000.0,-15.36697247706422,7951404,14670340380000
2026-07-13,035420,NAVER,KOSPI,188000.0,-1.7250392054364874,757031,142321828000
2026-07-13,207940,삼성바이오로직스,KOSPI,1400000.0,0.35842293906810035,45494,63691600000
2026-07-13,005380,현대차,KOSPI,444000.0,-2.9508196721311477,874265,388173660000
2026-07-13,005930,삼성전자,KOSPI,254500.0,-10.701754385964913,31882652,8114134934000
2026-07-13,000660,SK하이닉스,KOSPI,1845000.0,-15.36697247706422,7951404,14670340380000
2026-07-13,035420,NAVER,KOSPI,188000.0,-1.7250392054364874,757031,142321828000
2026-07-13,207940,삼성바이오로직스,KOSPI,1400000.0,0.35842293906810035,45494,63691600000
2026-07-13,005380,현대차,KOSPI,444000.0,-2.9508196721311477,874265,388173660000
2026-07-13,005930,삼성전자,KOSPI,254500.0,-10.701754385964913,31882652,8114134934000
2026-07-13,000660,SK하이닉스,KOSPI,1845000.0,-15.36697247706422,7951404,14670340380000
2026-07-13,035420,NAVER,KOSPI,188000.0,-1.7250392054364874,757031,142321828000
2026-07-13,207940,삼성바이오로직스,KOSPI,1400000.0,0.35842293906810035,45494,63691600000
2026-07-13,005380,현대차,KOSPI,444000.0,-2.9508196721311477,874265,388173660000
2026-07-14,005930,삼성전자,KOSPI,263000.0,3.3398821218074657,39989493,10517236659000
2026-07-14,000660,SK하이닉스,KOSPI,1913000.0,3.685636856368564,10428442,19949609546000
2026-07-14,035420,NAVER,KOSPI,183200.0,-2.553191489361702,943429,172836192800
2026-07-14,207940,삼성바이오로직스,KOSPI,1368000.0,-2.2857142857142856,64284,87940512000
2026-07-14,005380,현대차,KOSPI,424500.0,-4.391891891891892,1292670,548738415000
2026-07-14,005930,삼성전자,KOSPI,263000.0,3.3398821218074657,39989493,10517236659000
2026-07-14,000660,SK하이닉스,KOSPI,1913000.0,3.685636856368564,10428442,19949609546000
2026-07-14,035420,NAVER,KOSPI,183200.0,-2.553191489361702,943429,172836192800
2026-07-14,207940,삼성바이오로직스,KOSPI,1368000.0,-2.2857142857142856,64284,87940512000
2026-07-14,005380,현대차,KOSPI,424500.0,-4.391891891891892,1292670,548738415000
2026-07-14,005930,삼성전자,KOSPI,263000.0,3.3398821218074657,39989493,10517236659000
2026-07-14,000660,SK하이닉스,KOSPI,1913000.0,3.685636856368564,10428442,19949609546000
2026-07-14,035420,NAVER,KOSPI,183200.0,-2.553191489361702,943429,172836192800
2026-07-14,207940,삼성바이오로직스,KOSPI,1368000.0,-2.2857142857142856,64284,87940512000
2026-07-14,005380,현대차,KOSPI,424500.0,-4.391891891891892,1292670,548738415000
2026-07-15,005930,삼성전자,KOSPI,279500.0,6.273764258555133,24247831,6777268764500
2026-07-15,000660,SK하이닉스,KOSPI,2082000.0,8.834291688447465,5947608,12382919856000
2026-07-15,035420,NAVER,KOSPI,189600.0,3.4934497816593884,674208,127829836800
2026-07-15,207940,삼성바이오로직스,KOSPI,1383000.0,1.0964912280701753,40849,56494167000
2026-07-15,005380,현대차,KOSPI,434000.0,2.237926972909305,940250,408068500000
2026-07-15,005930,삼성전자,KOSPI,279500.0,6.273764258555133,24247831,6777268764500
2026-07-15,000660,SK하이닉스,KOSPI,2082000.0,8.834291688447465,5947608,12382919856000
2026-07-15,035420,NAVER,KOSPI,189600.0,3.4934497816593884,674208,127829836800
2026-07-15,207940,삼성바이오로직스,KOSPI,1383000.0,1.0964912280701753,40849,56494167000
2026-07-15,005380,현대차,KOSPI,434000.0,2.237926972909305,940250,408068500000
2026-07-15,005930,삼성전자,KOSPI,279500.0,6.273764258555133,24247831,6777268764500
2026-07-15,000660,SK하이닉스,KOSPI,2082000.0,8.834291688447465,5947608,12382919856000
2026-07-15,035420,NAVER,KOSPI,189600.0,3.4934497816593884,674208,127829836800
2026-07-15,207940,삼성바이오로직스,KOSPI,1383000.0,1.0964912280701753,40849,56494167000
2026-07-15,005380,현대차,KOSPI,434000.0,2.237926972909305,940250,408068500000
2026-07-16,005930,삼성전자,KOSPI,255000.0,-8.765652951699463,26605948,6784516740000
2026-07-16,000660,SK하이닉스,KOSPI,1842000.0,-11.527377521613833,5524726,10176545292000
2026-07-16,035420,NAVER,KOSPI,190000.0,0.21097046413502107,737459,140117210000
2026-07-16,207940,삼성바이오로직스,KOSPI,1396000.0,0.9399855386840202,29974,41843704000
2026-07-16,005380,현대차,KOSPI,425000.0,-2.0737327188940093,714483,303655275000
2026-07-16,005930,삼성전자,KOSPI,255000.0,-8.765652951699463,26605948,6784516740000
2026-07-16,000660,SK하이닉스,KOSPI,1842000.0,-11.527377521613833,5524726,10176545292000
2026-07-16,035420,NAVER,KOSPI,190000.0,0.21097046413502107,737459,140117210000
2026-07-16,207940,삼성바이오로직스,KOSPI,1396000.0,0.9399855386840202,29974,41843704000
2026-07-16,005380,현대차,KOSPI,425000.0,-2.0737327188940093,714483,303655275000
2026-07-16,005930,삼성전자,KOSPI,255000.0,-8.765652951699463,26605948,6784516740000
2026-07-16,000660,SK하이닉스,KOSPI,1842000.0,-11.527377521613833,5524726,10176545292000
2026-07-16,035420,NAVER,KOSPI,190000.0,0.21097046413502107,737459,140117210000
2026-07-16,207940,삼성바이오로직스,KOSPI,1396000.0,0.9399855386840202,29974,41843704000
2026-07-16,005380,현대차,KOSPI,425000.0,-2.0737327188940093,714483,303655275000
2026-07-16,005930,삼성전자,KOSPI,255000.0,-8.765652951699463,26605948,6784516740000
2026-07-16,000660,SK하이닉스,KOSPI,1842000.0,-11.527377521613833,5524726,10176545292000
2026-07-16,035420,NAVER,KOSPI,190000.0,0.21097046413502107,737459,140117210000
2026-07-16,207940,삼성바이오로직스,KOSPI,1396000.0,0.9399855386840202,29974,41843704000
2026-07-16,005380,현대차,KOSPI,425000.0,-2.0737327188940093,714483,303655275000
2026-07-16,005930,삼성전자,KOSPI,255000.0,-8.765652951699463,26605948,6784516740000
2026-07-16,000660,SK하이닉스,KOSPI,1842000.0,-11.527377521613833,5524726,10176545292000
2026-07-16,035420,NAVER,KOSPI,190000.0,0.21097046413502107,737459,140117210000
2026-07-16,207940,삼성바이오로직스,KOSPI,1396000.0,0.9399855386840202,29974,41843704000
2026-07-16,005380,현대차,KOSPI,425000.0,-2.0737327188940093,714483,303655275000
2026-07-16,005930,삼성전자,KOSPI,255000.0,-8.765652951699463,26605948,6784516740000
2026-07-16,000660,SK하이닉스,KOSPI,1842000.0,-11.527377521613833,5524726,10176545292000
2026-07-16,035420,NAVER,KOSPI,190000.0,0.21097046413502107,737459,140117210000
2026-07-16,207940,삼성바이오로직스,KOSPI,1396000.0,0.9399855386840202,29974,41843704000
2026-07-16,005380,현대차,KOSPI,425000.0,-2.0737327188940093,714483,303655275000
2026-07-20,005930,삼성전자,KOSPI,244000.0,-4.313725490196078,24305601,5930566644000
2026-07-20,000660,SK하이닉스,KOSPI,1764000.0,-4.234527687296417,5854187,10326785868000
2026-07-20,035420,NAVER,KOSPI,185900.0,-2.1578947368421053,630080,117131872000
2026-07-20,207940,삼성바이오로직스,KOSPI,1345000.0,-3.6532951289398286,40454,54410630000
2026-07-20,005380,현대차,KOSPI,399000.0,-6.11764705882353,904770,361003230000
2026-07-20,005930,삼성전자,KOSPI,244000.0,-4.313725490196078,24305601,5930566644000
2026-07-20,000660,SK하이닉스,KOSPI,1764000.0,-4.234527687296417,5854187,10326785868000
2026-07-20,035420,NAVER,KOSPI,185900.0,-2.1578947368421053,630080,117131872000
2026-07-20,207940,삼성바이오로직스,KOSPI,1345000.0,-3.6532951289398286,40454,54410630000
2026-07-20,005380,현대차,KOSPI,399000.0,-6.11764705882353,904770,361003230000
2026-07-20,005930,삼성전자,KOSPI,244000.0,-4.313725490196078,24305601,5930566644000
2026-07-20,000660,SK하이닉스,KOSPI,1764000.0,-4.234527687296417,5854187,10326785868000
2026-07-20,035420,NAVER,KOSPI,185900.0,-2.1578947368421053,630080,117131872000
2026-07-20,207940,삼성바이오로직스,KOSPI,1345000.0,-3.6532951289398286,40454,54410630000
2026-07-20,005380,현대차,KOSPI,399000.0,-6.11764705882353,904770,361003230000
2026-07-21,005930,삼성전자,KOSPI,261500.0,7.172131147540983,12561097,3284726865500
2026-07-21,000660,SK하이닉스,KOSPI,1878000.0,6.462585034013606,2823685,5302880430000
2026-07-21,035420,NAVER,KOSPI,194000.0,4.357181280258203,510355,99008870000
2026-07-21,207940,삼성바이오로직스,KOSPI,1404000.0,4.386617100371748,31878,44756712000
2026-07-21,005380,현대차,KOSPI,401000.0,0.5012531328320802,666071,267094471000
2026-07-21,005930,삼성전자,KOSPI,260500.0,6.762295081967213,17784647,4632900543500
2026-07-21,000660,SK하이닉스,KOSPI,1858000.0,5.328798185941043,4130066,7673662628000
2026-07-21,035420,NAVER,KOSPI,194300.0,4.518558364712211,796218,154705157400
2026-07-21,207940,삼성바이오로직스,KOSPI,1402000.0,4.237918215613383,47773,66977746000
2026-07-21,005380,현대차,KOSPI,400500.0,0.37593984962406013,921034,368874117000
2026-07-21,005930,삼성전자,KOSPI,259000.0,6.147540983606557,20358404,5272826636000
2026-07-21,000660,SK하이닉스,KOSPI,1836000.0,4.081632653061225,4593781,8434181916000
2026-07-21,035420,NAVER,KOSPI,193000.0,3.8192576654115116,876385,169142305000
2026-07-21,207940,삼성바이오로직스,KOSPI,1395000.0,3.717472118959108,51667,72075465000
2026-07-21,005380,현대차,KOSPI,399000.0,0.0,992209,395891391000
2026-07-22,005930,삼성전자,KOSPI,272500.0,5.212355212355212,12232463,3333346167500
2026-07-22,000660,SK하이닉스,KOSPI,1958000.0,6.64488017429194,2754671,5393645818000
2026-07-22,035420,NAVER,KOSPI,202000.0,4.66321243523316,581684,117500168000
2026-07-22,207940,삼성바이오로직스,KOSPI,1403000.0,0.5734767025089605,19387,27199961000
2026-07-22,005380,현대차,KOSPI,429750.0,7.7067669172932325,509255,218852336250
2026-07-22,005930,삼성전자,KOSPI,261000.0,0.7722007722007722,18552976,4842326736000
2026-07-22,000660,SK하이닉스,KOSPI,1838000.0,0.10893246187363835,4226677,7768632326000
2026-07-22,035420,NAVER,KOSPI,197200.0,2.1761658031088085,844010,166438772000
2026-07-22,207940,삼성바이오로직스,KOSPI,1390000.0,-0.35842293906810035,32723,45484970000
2026-07-22,005380,현대차,KOSPI,417000.0,4.511278195488721,738698,308037066000
2026-07-22,005930,삼성전자,KOSPI,260500.0,0.5791505791505791,21249029,5535372054500
2026-07-22,000660,SK하이닉스,KOSPI,1830000.0,-0.32679738562091504,4762602,8715561660000
2026-07-22,035420,NAVER,KOSPI,196900.0,2.0207253886010363,896565,176533648500
2026-07-22,207940,삼성바이오로직스,KOSPI,1372000.0,-1.6487455197132617,37607,51596804000
2026-07-22,005380,현대차,KOSPI,418000.0,4.761904761904762,799854,334338972000
2026-07-23,005930,삼성전자,KOSPI,268750.0,3.166986564299424,9360814,2515718762500
2026-07-23,000660,SK하이닉스,KOSPI,1902000.0,3.934426229508197,2392901,4551297702000
2026-07-23,035420,NAVER,KOSPI,216000.0,9.700355510411377,1172255,253207080000
2026-07-23,207940,삼성바이오로직스,KOSPI,1380000.0,0.5830903790087464,19525,26944500000
2026-07-23,005380,현대차,KOSPI,427000.0,2.15311004784689,378103,161449981000
2026-07-23,005930,삼성전자,KOSPI,269500.0,3.45489443378119,13895396,3744809222000
2026-07-23,000660,SK하이닉스,KOSPI,1904000.0,4.043715846994536,3683525,7013431600000
2026-07-23,035420,NAVER,KOSPI,219500.0,11.477907567293043,1775963,389823878500
2026-07-23,207940,삼성바이오로직스,KOSPI,1384000.0,0.8746355685131195,37650,52107600000
2026-07-23,005380,현대차,KOSPI,430000.0,2.8708133971291865,633001,272190430000
2026-07-23,005930,삼성전자,KOSPI,270000.0,3.6468330134357005,16000165,4320044550000
2026-07-23,000660,SK하이닉스,KOSPI,1919000.0,4.863387978142077,4081543,7832481017000
2026-07-23,035420,NAVER,KOSPI,220000.0,11.731843575418994,1907827,419721940000
2026-07-23,207940,삼성바이오로직스,KOSPI,1379000.0,0.5102040816326531,42236,58243444000
2026-07-23,005380,현대차,KOSPI,432000.0,3.349282296650718,717603,310004496000
2026-07-24,005930,삼성전자,KOSPI,250000.0,-7.4074074074074066,15339444,3834861000000
2026-07-24,000660,SK하이닉스,KOSPI,1783000.0,-7.087024491922876,2729632,4866933856000
2026-07-24,035420,NAVER,KOSPI,205500.0,-6.59090909090909,594611,122192560500
2026-07-24,207940,삼성바이오로직스,KOSPI,1518000.0,10.079767947788252,129781,197007558000
2026-07-24,005380,현대차,KOSPI,395000.0,-8.564814814814815,600384,237151680000
2026-07-24,005930,삼성전자,KOSPI,250000.0,-7.4074074074074066,22397314,5599328500000
2026-07-24,000660,SK하이닉스,KOSPI,1763000.0,-8.129233976029182,4182604,7373930852000
2026-07-24,035420,NAVER,KOSPI,208000.0,-5.454545454545454,954339,198502512000
2026-07-24,207940,삼성바이오로직스,KOSPI,1514000.0,9.789702683103698,188800,285843200000
2026-07-24,005380,현대차,KOSPI,396000.0,-8.333333333333332,831047,329094612000
2026-07-24,005930,삼성전자,KOSPI,249500.0,-7.592592592592593,26175580,6530807210000
2026-07-24,000660,SK하이닉스,KOSPI,1759000.0,-8.337675872850443,4935571,8681669389000
2026-07-24,035420,NAVER,KOSPI,207500.0,-5.681818181818182,1048497,217563127500
2026-07-24,207940,삼성바이오로직스,KOSPI,1518000.0,10.079767947788252,198056,300649008000
2026-07-24,005380,현대차,KOSPI,401000.0,-7.175925925925926,896066,359322466000
2026-07-27,005930,삼성전자,KOSPI,248750.0,-0.30060120240480964,13722470,3413464412500
2026-07-27,000660,SK하이닉스,KOSPI,1756000.0,-0.17055144968732233,2515843,4417820308000
2026-07-27,035420,NAVER,KOSPI,224500.0,8.19277108433735,2228028,500192286000
2026-07-27,207940,삼성바이오로직스,KOSPI,1543000.0,1.6469038208168645,65412,100930716000
2026-07-27,005380,현대차,KOSPI,396500.0,-1.1221945137157108,368444,146088046000
2026-07-27,005930,삼성전자,KOSPI,254000.0,1.8036072144288577,22700773,5765996342000
2026-07-27,000660,SK하이닉스,KOSPI,1816000.0,3.2404775440591247,3832297,6959451352000
2026-07-27,035420,NAVER,KOSPI,225000.0,8.433734939759036,2704116,608426100000
2026-07-27,207940,삼성바이오로직스,KOSPI,1545000.0,1.7786561264822136,98860,152738700000
2026-07-27,005380,현대차,KOSPI,403000.0,0.4987531172069825,546591,220276173000
2026-07-27,005930,삼성전자,KOSPI,254000.0,1.8036072144288577,22701316,5766134264000
2026-07-27,000660,SK하이닉스,KOSPI,1816000.0,3.2404775440591247,3832589,6959981624000
2026-07-27,035420,NAVER,KOSPI,225000.0,8.433734939759036,2704118,608426550000
2026-07-27,207940,삼성바이오로직스,KOSPI,1545000.0,1.7786561264822136,98860,152738700000
2026-07-27,005380,현대차,KOSPI,403000.0,0.4987531172069825,546634,220293502000
2026-07-28,005930,삼성전자,KOSPI,223750.0,-11.909448818897637,21650620,4844326225000
2026-07-28,000660,SK하이닉스,KOSPI,1583000.0,-12.830396475770925,3904340,6180570220000
2026-07-28,035420,NAVER,KOSPI,212000.0,-5.777777777777778,1652964,350428368000
2026-07-28,207940,삼성바이오로직스,KOSPI,1539000.0,-0.3883495145631068,81669,125688591000
2026-07-28,005380,현대차,KOSPI,367500.0,-8.808933002481389,436222,160311585000
2026-07-28,005930,삼성전자,KOSPI,220500.0,-13.188976377952756,33551482,7398101781000
2026-07-28,000660,SK하이닉스,KOSPI,1565000.0,-13.8215859030837,5942553,9300095445000
2026-07-28,035420,NAVER,KOSPI,209500.0,-6.888888888888889,2114247,442934746500
2026-07-28,207940,삼성바이오로직스,KOSPI,1537000.0,-0.517799352750809,138288,212548656000
2026-07-28,005380,현대차,KOSPI,362000.0,-10.173697270471465,779788,282283256000
2026-07-28,005930,삼성전자,KOSPI,220000.0,-13.385826771653544,40359563,8879103860000
2026-07-28,000660,SK하이닉스,KOSPI,1550000.0,-14.647577092511014,7376718,11433912900000
2026-07-28,035420,NAVER,KOSPI,210000.0,-6.666666666666667,2281917,479202570000
2026-07-28,207940,삼성바이오로직스,KOSPI,1549000.0,0.2588996763754045,155654,241108046000
2026-07-28,005380,현대차,KOSPI,364000.0,-9.67741935483871,898415,327023060000
2026-07-29,005930,삼성전자,KOSPI,202500.0,-7.954545454545454,30130482,6101422605000
2026-07-29,000660,SK하이닉스,KOSPI,1349000.0,-12.96774193548387,6374535,8599247715000
2026-07-29,035420,NAVER,KOSPI,200000.0,-4.761904761904762,1007931,201586200000
2026-07-29,207940,삼성바이오로직스,KOSPI,1468000.0,-5.229180116204002,43818,64324824000
2026-07-29,005380,현대차,KOSPI,352000.0,-3.296703296703297,826289,290853728000
2026-07-29,005930,삼성전자,KOSPI,203000.0,-7.727272727272727,56552638,11480185514000
2026-07-29,000660,SK하이닉스,KOSPI,1373000.0,-11.419354838709678,11358284,15594923932000
2026-07-29,035420,NAVER,KOSPI,199300.0,-5.095238095238095,1860836,370864614800
2026-07-29,207940,삼성바이오로직스,KOSPI,1466000.0,-5.358295674628793,85278,125017548000
2026-07-29,005380,현대차,KOSPI,351500.0,-3.4340659340659343,1358258,477427687000
2026-07-29,005930,삼성전자,KOSPI,208500.0,-5.227272727272727,61720290,12868680465000
2026-07-29,000660,SK하이닉스,KOSPI,1401000.0,-9.612903225806452,12183764,17069453364000
2026-07-29,035420,NAVER,KOSPI,201500.0,-4.0476190476190474,1978355,398638532500
2026-07-29,207940,삼성바이오로직스,KOSPI,1479000.0,-4.519044544867656,91074,134698446000
2026-07-29,005380,현대차,KOSPI,353500.0,-2.8846153846153846,1496493,529010275500
2026-07-30,005930,삼성전자,KOSPI,210500.0,0.9592326139088728,30148987,6346361763500
2026-07-30,000660,SK하이닉스,KOSPI,1335000.0,-4.710920770877944,6366985,8499924975000
2026-07-30,035420,NAVER,KOSPI,197900.0,-1.7866004962779156,1027403,203323053700
2026-07-30,207940,삼성바이오로직스,KOSPI,1473000.0,-0.4056795131845842,40551,59731623000
2026-07-30,005380,현대차,KOSPI,348500.0,-1.4144271570014144,658451,229470173500
2026-07-30,005930,삼성전자,KOSPI,208250.0,-0.1199040767386091,40638281,8462922018250
2026-07-30,000660,SK하이닉스,KOSPI,1329000.0,-5.139186295503212,8387899,11147517771000
2026-07-30,035420,NAVER,KOSPI,195700.0,-2.8784119106699753,1466046,286905202200
2026-07-30,207940,삼성바이오로직스,KOSPI,1515000.0,2.434077079107505,74088,112243320000
2026-07-30,005380,현대차,KOSPI,348500.0,-1.4144271570014144,877948,305964878000
2026-07-30,005930,삼성전자,KOSPI,207000.0,-0.7194244604316548,46150512,9553155984000
2026-07-30,000660,SK하이닉스,KOSPI,1322000.0,-5.638829407566024,9203696,12167286112000
2026-07-30,035420,NAVER,KOSPI,194700.0,-3.37468982630273,1666882,324541925400
2026-07-30,207940,삼성바이오로직스,KOSPI,1527000.0,3.2454361054766734,83710,127825170000
2026-07-30,005380,현대차,KOSPI,351000.0,-0.7072135785007072,961582,337515282000
2026-07-31,005930,삼성전자,KOSPI,249000.0,20.28985507246377,34747915,8652230835000
2026-07-31,000660,SK하이닉스,KOSPI,1649000.0,24.735249621785176,6838701,11277017949000
2026-07-31,035420,NAVER,KOSPI,205500.0,5.546995377503852,1131578,232539279000
2026-07-31,207940,삼성바이오로직스,KOSPI,1480000.0,-3.077930582842174,53308,78895840000
2026-07-31,005380,현대차,KOSPI,373500.0,6.41025641025641,695489,259765141500
2026-07-31,005930,삼성전자,KOSPI,265000.0,28.019323671497588,53185967,14094281255000
2026-07-31,000660,SK하이닉스,KOSPI,1718000.0,29.954614220877456,10088688,17332365984000
2026-07-31,035420,NAVER,KOSPI,208250.0,6.959424756034925,1661203,345945524750
2026-07-31,207940,삼성바이오로직스,KOSPI,1481000.0,-3.0124426981008514,84753,125519193000
2026-07-31,005380,현대차,KOSPI,388000.0,10.541310541310542,1020322,395884936000
2026-07-31,005930,삼성전자,KOSPI,262500.0,26.811594202898554,57883859,15194512987500
2026-07-31,000660,SK하이닉스,KOSPI,1718000.0,29.954614220877456,10347350,17776747300000
2026-07-31,035420,NAVER,KOSPI,208000.0,6.831022085259374,1766586,367449888000
2026-07-31,207940,삼성바이오로직스,KOSPI,1485000.0,-2.75049115913556,90690,134674650000
2026-07-31,005380,현대차,KOSPI,388000.0,10.541310541310542,1081364,419569232000
2026-08-03,005930,삼성전자,KOSPI,241000.0,-8.190476190476192,17331974,4177005734000
2026-08-03,000660,SK하이닉스,KOSPI,1588000.0,-7.566938300349244,3434167,5453457196000
2026-08-03,035420,NAVER,KOSPI,205000.0,-1.4423076923076923,406086,83247630000
2026-08-03,207940,삼성바이오로직스,KOSPI,1426000.0,-3.9730639730639727,25749,36718074000
2026-08-03,005380,현대차,KOSPI,394000.0,1.5463917525773196,575450,226727300000
2026-08-03,005930,삼성전자,KOSPI,239500.0,-8.761904761904763,27393492,6560741334000
2026-08-03,000660,SK하이닉스,KOSPI,1567000.0,-8.78928987194412,5429181,8507526627000
2026-08-03,035420,NAVER,KOSPI,207500.0,-0.2403846153846154,662280,137423100000
2026-08-03,207940,삼성바이오로직스,KOSPI,1423000.0,-4.175084175084176,47113,67041799000
2026-08-03,005380,현대차,KOSPI,393000.0,1.2886597938144329,826836,324946548000
2026-08-03,005930,삼성전자,KOSPI,239500.0,-8.761904761904763,27393580,6560762410000
2026-08-03,000660,SK하이닉스,KOSPI,1567000.0,-8.78928987194412,5429182,8507528194000
2026-08-03,035420,NAVER,KOSPI,207500.0,-0.2403846153846154,662318,137430985000
2026-08-03,207940,삼성바이오로직스,KOSPI,1423000.0,-4.175084175084176,47113,67041799000
2026-08-03,005380,현대차,KOSPI,393000.0,1.2886597938144329,826843,324949299000
2026-08-04,005930,삼성전자,KOSPI,231500.0,-3.3402922755741122,18624951,4311676156500
2026-08-04,000660,SK하이닉스,KOSPI,1531000.0,-2.297383535417996,3328989,5096682159000
2026-08-04,035420,NAVER,KOSPI,223500.0,7.710843373493977,1859329,415560031500
2026-08-04,207940,삼성바이오로직스,KOSPI,1461000.0,2.6704146170063248,29129,42557469000
2026-08-04,005380,현대차,KOSPI,383000.0,-2.5445292620865136,416169,159392727000
2026-08-04,005930,삼성전자,KOSPI,237500.0,-0.8350730688935281,26318870,6250731625000
2026-08-04,000660,SK하이닉스,KOSPI,1560000.0,-0.4467134652201659,4677889,7297506840000
2026-08-04,035420,NAVER,KOSPI,225500.0,8.674698795180722,2158221,486678835500
2026-08-04,207940,삼성바이오로직스,KOSPI,1469000.0,3.232607167955025,43993,64625717000
2026-08-04,005380,현대차,KOSPI,389500.0,-0.8905852417302799,611506,238181587000
2026-08-04,005930,삼성전자,KOSPI,240000.0,0.20876826722338201,29246080,7019059200000
2026-08-04,000660,SK하이닉스,KOSPI,1577000.0,0.6381620931716656,5302250,8361648250000
2026-08-04,035420,NAVER,KOSPI,226500.0,9.156626506024097,2278507,516081835500
2026-08-04,207940,삼성바이오로직스,KOSPI,1476000.0,3.7245256500351367,51711,76325436000
2026-08-04,005380,현대차,KOSPI,392500.0,-0.1272264631043257,680354,267038945000
2026-08-05,005930,삼성전자,KOSPI,248750.0,3.6458333333333335,13924190,3463642262500
